survey_round,variable,fct_source,rolling_1y_target,rolling_1y_forecast,rolling_2y_target,rolling_2y_forecast,next_year_target,next_year_forecast,current_year_target,current_year_forecast,survey_year,survey_quarter
1999Q3,HICP,41,2000Jun,1.7,2001Jun,1.5,2000,1.6,1999,1.1,1999,3
1999Q3,HICP,42,2000Jun,1.8,2001Jun,1.6,2000,1.75,1999,1.3,1999,3
1999Q3,HICP,45,,,,,2000,1.5,1999,1.1,1999,3
1999Q3,HICP,46,2000Jun,0.67,2001Jun,0.67,2000,0.8,1999,0.86,1999,3
1999Q3,HICP,47,2000Jun,1.2,2001Jun,1.4,2000,1.3,1999,1.0,1999,3
1999Q3,HICP,48,2000Jun,1.3,2001Jun,1.4,2000,1.4,1999,1.1,1999,3
1999Q3,HICP,52,2000Jun,1.7,2001Jun,1.7,2000,1.8,1999,1.3,1999,3
1999Q3,HICP,53,2000Jun,1.8,2001Jun,1.5,2000,1.5,1999,1.1,1999,3
1999Q3,HICP,54,2000Jun,1.6,2001Jun,1.2,2000,1.4,1999,1.4,1999,3
1999Q3,HICP,55,2000Jun,1.7,2001Jun,1.9,2000,1.7,1999,1.1,1999,3
1999Q3,HICP,56,2000Jun,1.7,2001Jun,1.7,2000,1.5,1999,1.5,1999,3
1999Q3,HICP,59,2000Jun,1.4,2001Jun,1.6,2000,1.5,1999,1.0,1999,3
1999Q3,HICP,62,,,,,2000,1.5,1999,1.2,1999,3
1999Q3,HICP,63,,,,,2000,1.6,1999,1.3,1999,3
1999Q3,HICP,64,2000Jun,1.5,2001Jun,2.0,2000,1.5,1999,1.2,1999,3
1999Q3,HICP,65,2000Jun,1.8,2001Jun,1.8,2000,1.7,1999,1.3,1999,3
1999Q3,HICP,67,2000Jun,1.4,2001Jun,1.5,2000,1.3,1999,1.0,1999,3
1999Q3,HICP,70,2000Jun,1.7,2001Jun,1.9,2000,1.7,1999,1.2,1999,3
1999Q3,HICP,72,2000Jun,1.6,2001Jun,2.0,2000,1.6,1999,1.1,1999,3
1999Q3,HICP,73,2000Jun,1.5,,,2000,1.4,1999,0.8,1999,3
1999Q3,HICP,76,2000Jun,1.3,2001Jun,1.7,2000,1.3,1999,1.0,1999,3
1999Q3,HICP,85,2000Jun,1.0,2001Jun,1.6,2000,1.2,1999,0.9,1999,3
1999Q3,HICP,87,2000Jun,1.5,2001Jun,1.8,2000,1.5,1999,1.1,1999,3
1999Q3,HICP,88,2000Jun,1.7,2001Jun,2.0,2000,1.6,1999,1.2,1999,3
1999Q3,HICP,90,2000Jun,1.4,2001Jun,1.8,2000,1.3,1999,1.0,1999,3
1999Q3,HICP,91,2000Jun,1.2,2001Jun,1.4,2000,1.1,1999,0.9,1999,3
1999Q3,HICP,93,,,,,2000,1.5,1999,1.2,1999,3
1999Q3,HICP,94,2000Jun,1.9,2001Jun,2.0,2000,1.7,1999,1.3,1999,3
1999Q3,HICP,95,2000Jun,1.1,2001Jun,1.2,2000,1.2,1999,0.9,1999,3
1999Q3,RGDP,1,2000Q1,2.3,2001Q1,2.5,2000,2.5,1999,2.0,1999,3
1999Q3,RGDP,3,2000Q1,2.1,2001Q1,2.4,2000,2.4,1999,1.8,1999,3
1999Q3,RGDP,5,2000Q1,3.3,2001Q1,2.8,2000,2.9,1999,1.0,1999,3
1999Q3,RGDP,7,2000Q1,2.3,2001Q1,2.6,2000,2.5,1999,1.9,1999,3
1999Q3,RGDP,9,2000Q1,2.1,2001Q1,2.3,2000,2.5,1999,1.8,1999,3
1999Q3,RGDP,10,2000Q1,2.5,2001Q1,2.5,2000,2.6,1999,1.8,1999,3
1999Q3,RGDP,11,2000Q1,2.1,2001Q1,2.5,2000,2.4,1999,1.9,1999,3
1999Q3,RGDP,14,2000Q1,2.7,2001Q1,2.3,2000,2.5,1999,2.3,1999,3
1999Q3,RGDP,16,2000Q1,2.7,2001Q1,2.8,2000,2.9,1999,2.0,1999,3
1999Q3,RGDP,19,2000Q1,2.2,2001Q1,2.3,2000,2.4,1999,2.0,1999,3
1999Q3,RGDP,20,2000Q1,2.2,2001Q1,2.6,2000,2.7,1999,2.0,1999,3
1999Q3,RGDP,23,2000Q1,2.5,2001Q1,2.8,2000,2.8,1999,2.1,1999,3
1999Q3,RGDP,26,2000Q1,2.1,2001Q1,2.3,2000,2.4,1999,1.8,1999,3
1999Q3,RGDP,28,2000Q1,2.1,,,2000,2.4,1999,2.1,1999,3
1999Q3,RGDP,29,2000Q1,2.3,,,2000,2.6,1999,1.8,1999,3
1999Q3,RGDP,31,2000Q1,2.6,2001Q1,3.0,2000,2.75,1999,2.0,1999,3
1999Q3,RGDP,32,2000Q1,2.4,2001Q1,2.8,2000,2.6,1999,2.0,1999,3
1999Q3,RGDP,33,2000Q1,2.3,2001Q1,2.7,2000,2.3,1999,1.8,1999,3
1999Q3,RGDP,34,2000Q1,2.4,2001Q1,2.6,2000,2.3,1999,2.0,1999,3
1999Q3,RGDP,35,2000Q1,2.5,,,2000,2.5,1999,2.1,1999,3
1999Q3,RGDP,36,2000Q1,2.2,2001Q1,2.4,2000,2.5,1999,1.9,1999,3
1999Q3,RGDP,37,2000Q1,2.2,2001Q1,3.0,2000,2.7,1999,2.2,1999,3
1999Q3,RGDP,38,2000Q1,2.2,2001Q1,2.6,2000,2.4,1999,1.9,1999,3
1999Q3,RGDP,39,2000Q1,2.7,2001Q1,2.8,2000,2.7,1999,2.1,1999,3
1999Q3,RGDP,41,2000Q1,2.6,2001Q1,2.8,2000,2.8,1999,2.1,1999,3
1999Q3,RGDP,42,2000Q1,2.4,2001Q1,2.7,2000,2.6,1999,2.0,1999,3
1999Q3,RGDP,45,,,,,2000,3.2,1999,1.8,1999,3
1999Q3,RGDP,46,2000Q1,1.73,2001Q1,2.21,2000,1.81,1999,1.81,1999,3
1999Q3,RGDP,47,,,,,2000,2.4,1999,2.1,1999,3
1999Q3,RGDP,48,2000Q1,2.6,2001Q1,2.8,2000,2.7,1999,2.2,1999,3
1999Q3,RGDP,52,2000Q1,2.5,2001Q1,2.5,2000,2.5,1999,2.0,1999,3
1999Q3,RGDP,53,2000Q1,2.2,2001Q1,2.8,2000,2.5,1999,1.9,1999,3
1999Q3,RGDP,54,2000Q1,3.0,2001Q1,2.8,2000,3.1,1999,2.1,1999,3
1999Q3,RGDP,55,2000Q1,2.6,2001Q1,2.7,2000,2.9,1999,2.0,1999,3
1999Q3,RGDP,56,2000Q1,2.3,2001Q1,2.5,2000,2.5,1999,2.0,1999,3
1999Q3,RGDP,59,2000Q1,2.3,2001Q1,2.8,2000,2.7,1999,1.8,1999,3
1999Q3,RGDP,62,,,,,2000,2.7,1999,2.0,1999,3
1999Q3,RGDP,63,,,,,2000,2.6,1999,1.3,1999,3
1999Q3,RGDP,64,2000Q1,2.6,2001Q1,3.0,2000,2.8,1999,1.9,1999,3
1999Q3,RGDP,65,2000Q1,2.8,2001Q1,2.8,2000,2.5,1999,1.9,1999,3
1999Q3,RGDP,67,2000Q1,2.2,2001Q1,2.4,2000,2.4,1999,1.8,1999,3
1999Q3,RGDP,70,2000Q1,2.9,2001Q1,3.2,2000,3.0,1999,2.3,1999,3
1999Q3,RGDP,72,2000Q1,2.4,2001Q1,2.6,2000,2.6,1999,1.9,1999,3
1999Q3,RGDP,73,2000Q1,2.3,2001Q1,2.6,2000,2.3,1999,1.5,1999,3
1999Q3,RGDP,76,2000Q1,2.6,2001Q1,3.2,2000,3.0,1999,2.0,1999,3
1999Q3,RGDP,85,2000Q1,2.3,2001Q1,2.5,2000,2.2,1999,2.0,1999,3
1999Q3,RGDP,87,2000Q1,2.3,2001Q1,2.8,2000,2.7,1999,2.2,1999,3
1999Q3,RGDP,88,2000Q1,2.4,2001Q1,2.7,2000,2.6,1999,1.9,1999,3
1999Q3,RGDP,90,2000Q1,2.5,2001Q1,2.8,2000,2.5,1999,2.0,1999,3
1999Q3,RGDP,91,2000Q1,2.6,2001Q1,2.7,2000,2.5,1999,2.1,1999,3
1999Q3,RGDP,93,,,,,2000,2.7,1999,2.0,1999,3
1999Q3,RGDP,94,2000Q1,2.4,2001Q1,2.8,2000,2.9,1999,1.9,1999,3
1999Q3,RGDP,95,2000Q1,2.4,2001Q1,2.7,2000,2.6,1999,2.0,1999,3
1999Q4,HICP,1,2000Sep,1.8,2001Sep,1.7,2000,1.8,1999,1.2,1999,4
1999Q4,HICP,2,2000Sep,1.6,2001Sep,1.8,2000,1.4,1999,1.2,1999,4
1999Q4,HICP,3,2000Sep,1.3,2001Sep,1.6,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,4,2000Sep,1.7,2001Sep,2.0,2000,1.8,1999,1.1,1999,4
1999Q4,HICP,5,2000Sep,1.5,2001Sep,1.5,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,7,2000Sep,1.4,2001Sep,1.7,2000,1.2,1999,0.9,1999,4
1999Q4,HICP,9,2000Sep,1.3,2001Sep,1.3,2000,1.3,1999,1.1,1999,4
1999Q4,HICP,11,2000Sep,1.1,2001Sep,1.7,2000,1.3,1999,1.0,1999,4
1999Q4,HICP,14,2000Sep,1.5,2001Sep,1.5,2000,1.5,1999,1.0,1999,4
1999Q4,HICP,16,2000Sep,1.4,2001Sep,1.1,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,19,2000Sep,1.7,2001Sep,1.8,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,23,2000Sep,1.7,2001Sep,2.0,2000,1.7,1999,1.1,1999,4
1999Q4,HICP,24,2000Sep,1.6,2001Sep,2.1,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,26,2000Sep,1.5,2001Sep,2.0,2000,1.7,1999,1.1,1999,4
1999Q4,HICP,28,2000Sep,1.3,2001Sep,1.5,2000,1.4,1999,1.1,1999,4
1999Q4,HICP,30,2000Sep,1.8,2001Sep,1.8,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,31,2000Sep,1.6,2001Sep,1.9,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,32,2000Sep,1.7,2001Sep,2.0,2000,1.7,1999,1.1,1999,4
1999Q4,HICP,33,2000Sep,1.8,2001Sep,2.6,2000,1.7,1999,1.2,1999,4
1999Q4,HICP,35,2000Sep,1.6,,,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,36,2000Sep,1.5,2001Sep,1.8,2000,1.5,1999,1.2,1999,4
1999Q4,HICP,37,2000Sep,1.9,2001Sep,2.0,2000,1.9,1999,1.1,1999,4
1999Q4,HICP,38,2000Sep,1.8,2001Sep,1.6,2000,1.7,1999,1.1,1999,4
1999Q4,HICP,39,2000Sep,1.6,2001Sep,1.6,2000,1.6,1999,1.2,1999,4
1999Q4,HICP,40,2000Sep,1.3,2001Sep,1.5,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,41,2000Sep,1.6,2001Sep,1.6,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,42,2000Sep,1.5,2001Sep,1.7,2000,1.6,1999,1.2,1999,4
1999Q4,HICP,45,,,,,2000,1.5,1999,1.2,1999,4
1999Q4,HICP,46,2000Sep,0.87,2001Sep,0.81,2000,1.07,1999,1.05,1999,4
1999Q4,HICP,47,2000Sep,1.2,,,2000,1.4,1999,1.1,1999,4
1999Q4,HICP,49,2000Sep,1.3,2001Sep,1.5,2000,1.2,1999,1.5,1999,4
1999Q4,HICP,52,2000Sep,1.7,2001Sep,1.5,2000,1.8,1999,1.3,1999,4
1999Q4,HICP,53,2000Sep,1.6,2001Sep,1.9,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,54,2000Sep,1.6,2001Sep,1.8,2000,1.5,1999,1.0,1999,4
1999Q4,HICP,55,2000Sep,1.7,2001Sep,2.0,2000,1.7,1999,1.1,1999,4
1999Q4,HICP,57,2000Sep,1.5,2001Sep,1.5,2000,1.7,1999,1.2,1999,4
1999Q4,HICP,59,2000Sep,1.7,2001Sep,1.5,2000,1.7,1999,1.2,1999,4
1999Q4,HICP,61,2000Sep,1.6,2001Sep,1.5,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,62,,,,,2000,1.6,1999,1.2,1999,4
1999Q4,HICP,63,,,,,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,64,2000Sep,1.6,2001Sep,2.0,2000,1.6,1999,1.2,1999,4
1999Q4,HICP,65,2000Sep,1.9,2001Sep,1.5,2000,1.6,1999,0.7,1999,4
1999Q4,HICP,67,2000Sep,1.8,2001Sep,1.8,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,70,2000Sep,1.9,2001Sep,2.1,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,72,2000Sep,1.6,2001Sep,2.0,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,73,2000Sep,1.8,2001Sep,1.9,2000,1.6,1999,1.2,1999,4
1999Q4,HICP,76,2000Sep,1.3,2001Sep,1.7,2000,1.5,1999,1.1,1999,4
1999Q4,HICP,85,2000Sep,0.8,2001Sep,1.6,2000,1.5,1999,1.0,1999,4
1999Q4,HICP,87,2000Sep,1.5,2001Sep,1.7,2000,1.5,1999,1.5,1999,4
1999Q4,HICP,88,2000Sep,1.2,2001Sep,1.8,2000,1.3,1999,1.1,1999,4
1999Q4,HICP,89,2000Sep,1.5,2001Sep,1.8,2000,1.6,1999,1.1,1999,4
1999Q4,HICP,90,2000Sep,1.2,2001Sep,1.6,2000,1.3,1999,1.0,1999,4
1999Q4,HICP,91,2000Sep,1.1,2001Sep,1.2,2000,1.0,1999,1.35,1999,4
1999Q4,HICP,92,2000Sep,1.77,2001Sep,1.8,2000,1.65,1999,1.11,1999,4
1999Q4,HICP,93,,,,,2000,1.4,1999,1.2,1999,4
1999Q4,HICP,94,2000Sep,1.3,2001Sep,1.5,2000,1.6,1999,1.2,1999,4
1999Q4,HICP,95,2000Sep,1.4,2001Sep,1.6,2000,1.5,1999,1.2,1999,4
1999Q4,RGDP,1,2000Q2,2.8,2001Q2,2.5,2000,2.8,1999,1.9,1999,4
1999Q4,RGDP,2,2000Q2,2.8,2001Q2,3.0,2000,2.8,1999,2.1,1999,4
1999Q4,RGDP,3,2000Q2,2.4,2001Q2,2.8,2000,2.7,1999,2.0,1999,4
1999Q4,RGDP,4,2000Q2,3.2,2001Q2,3.4,2000,3.1,1999,2.1,1999,4
1999Q4,RGDP,5,2000Q2,2.8,2001Q2,2.6,2000,2.6,1999,2.0,1999,4
1999Q4,RGDP,7,2000Q2,3.0,2001Q2,2.8,2000,3.0,1999,2.1,1999,4
1999Q4,RGDP,9,2000Q2,2.6,2001Q2,2.7,2000,2.7,1999,1.8,1999,4
1999Q4,RGDP,11,2000Q2,2.7,2001Q2,2.5,2000,2.5,1999,2.0,1999,4
1999Q4,RGDP,14,2000Q2,2.8,2001Q2,2.8,2000,2.8,1999,2.3,1999,4
1999Q4,RGDP,16,2000Q2,3.4,2001Q2,2.6,2000,2.9,1999,2.1,1999,4
1999Q4,RGDP,19,2000Q2,2.6,2001Q2,2.5,2000,2.5,1999,1.8,1999,4
1999Q4,RGDP,23,2000Q2,3.1,2001Q2,2.8,2000,2.8,1999,2.1,1999,4
1999Q4,RGDP,24,2000Q2,3.3,2001Q2,3.0,2000,3.1,1999,2.1,1999,4
1999Q4,RGDP,26,2000Q2,3.2,2001Q2,2.0,2000,2.9,1999,2.0,1999,4
1999Q4,RGDP,28,2000Q2,2.8,2001Q2,2.7,2000,2.6,1999,2.1,1999,4
1999Q4,RGDP,30,2000Q2,3.1,2001Q2,3.2,2000,2.9,1999,2.1,1999,4
1999Q4,RGDP,31,2000Q2,2.9,2001Q2,3.0,2000,2.8,1999,2.0,1999,4
1999Q4,RGDP,32,2000Q2,2.7,2001Q2,2.7,2000,2.7,1999,2.1,1999,4
1999Q4,RGDP,33,2000Q2,2.7,2001Q2,2.6,2000,2.7,1999,2.1,1999,4
1999Q4,RGDP,35,2000Q2,2.9,,,2000,2.7,1999,1.6,1999,4
1999Q4,RGDP,36,2000Q2,2.4,2001Q2,2.6,2000,2.5,1999,1.9,1999,4
1999Q4,RGDP,37,2000Q2,2.8,2001Q2,2.7,2000,2.8,1999,2.2,1999,4
1999Q4,RGDP,38,2000Q2,2.4,2001Q2,2.6,2000,2.4,1999,1.9,1999,4
1999Q4,RGDP,39,2000Q2,2.9,2001Q2,2.7,2000,2.8,1999,2.0,1999,4
1999Q4,RGDP,40,2000Q2,2.4,2001Q2,2.9,2000,2.8,1999,2.0,1999,4
1999Q4,RGDP,41,2000Q2,2.9,2001Q2,2.8,2000,2.9,1999,2.1,1999,4
1999Q4,RGDP,42,2000Q2,3.2,2001Q2,3.0,2000,2.9,1999,1.9,1999,4
1999Q4,RGDP,45,,,,,2000,3.1,1999,2.2,1999,4
1999Q4,RGDP,46,2000Q2,2.27,2001Q2,2.7,2000,2.4,1999,1.67,1999,4
1999Q4,RGDP,47,2000Q2,2.9,,,2000,2.7,1999,2.1,1999,4
1999Q4,RGDP,49,2000Q2,2.8,2001Q2,3.0,2000,2.6,1999,2.1,1999,4
1999Q4,RGDP,52,2000Q2,2.9,2001Q2,2.5,2000,3.0,1999,2.0,1999,4
1999Q4,RGDP,53,2000Q2,2.8,2001Q2,3.0,2000,2.7,1999,1.9,1999,4
1999Q4,RGDP,54,2000Q2,2.7,2001Q2,3.0,2000,3.0,1999,2.1,1999,4
1999Q4,RGDP,55,2000Q2,3.6,2001Q2,2.9,2000,3.2,1999,2.1,1999,4
1999Q4,RGDP,57,,,,,2000,3.0,1999,2.0,1999,4
1999Q4,RGDP,59,2000Q2,2.8,2001Q2,2.3,2000,3.0,1999,2.1,1999,4
1999Q4,RGDP,61,2000Q2,2.8,2001Q2,2.9,2000,2.7,1999,1.7,1999,4
1999Q4,RGDP,62,,,,,2000,2.8,1999,2.2,1999,4
1999Q4,RGDP,63,,,,,2000,2.7,1999,2.0,1999,4
1999Q4,RGDP,64,2000Q2,3.0,2001Q2,3.0,2000,3.0,1999,1.8,1999,4
1999Q4,RGDP,65,2000Q2,2.8,2001Q2,2.3,2000,2.7,1999,2.1,1999,4
1999Q4,RGDP,67,2000Q2,2.2,2001Q2,2.4,2000,2.4,1999,1.8,1999,4
1999Q4,RGDP,70,2000Q2,3.2,2001Q2,2.9,2000,3.0,1999,2.2,1999,4
1999Q4,RGDP,72,2000Q2,2.6,2001Q2,2.6,2000,2.6,1999,1.8,1999,4
1999Q4,RGDP,73,2000Q2,3.0,,,2000,2.8,1999,1.6,1999,4
1999Q4,RGDP,76,2000Q2,3.4,2001Q2,3.2,2000,3.2,1999,2.0,1999,4
1999Q4,RGDP,85,2000Q2,2.5,2001Q2,2.2,2000,2.6,1999,1.6,1999,4
1999Q4,RGDP,87,2000Q2,3.2,2001Q2,2.7,2000,2.7,1999,2.2,1999,4
1999Q4,RGDP,88,2000Q2,2.8,2001Q2,3.0,2000,2.8,1999,1.9,1999,4
1999Q4,RGDP,89,2000Q2,2.5,2001Q2,3.0,2000,2.7,1999,1.9,1999,4
1999Q4,RGDP,90,2000Q2,2.6,2001Q2,3.2,2000,2.6,1999,2.0,1999,4
1999Q4,RGDP,91,2000Q2,2.6,2001Q2,2.7,2000,2.5,1999,2.1,1999,4
1999Q4,RGDP,92,2000Q2,2.73,2001Q2,2.6,2000,2.84,1999,2.02,1999,4
1999Q4,RGDP,93,,,,,2000,2.9,1999,2.0,1999,4
1999Q4,RGDP,94,2000Q2,2.9,2001Q2,1.9,2000,2.9,1999,1.9,1999,4
1999Q4,RGDP,95,2000Q2,2.8,2001Q2,3.0,2000,2.9,1999,2.1,1999,4
2000Q1,HICP,1,2000Dec,1.9,2001Dec,1.8,2001,1.8,2000,1.8,2000,1
2000Q1,HICP,2,,,2001Dec,1.8,2001,1.8,2000,1.5,2000,1
2000Q1,HICP,3,2000Dec,1.8,2001Dec,1.9,2001,1.8,2000,1.7,2000,1
2000Q1,HICP,4,2000Dec,1.8,2001Dec,1.9,2001,1.9,2000,1.9,2000,1
2000Q1,HICP,5,2000Dec,1.6,2001Dec,1.7,2001,1.9,2000,1.8,2000,1
2000Q1,HICP,7,2000Dec,1.8,2001Dec,1.6,2001,1.7,2000,2.0,2000,1
2000Q1,HICP,9,2000Dec,1.8,2001Dec,1.6,2001,1.7,2000,1.9,2000,1
2000Q1,HICP,10,2000Dec,1.6,2001Dec,1.7,2001,1.7,2000,1.8,2000,1
2000Q1,HICP,11,2000Dec,1.4,2001Dec,1.5,2001,1.5,2000,1.5,2000,1
2000Q1,HICP,13,2000Dec,2.4,2001Dec,2.4,2001,2.4,2000,2.4,2000,1
2000Q1,HICP,14,2000Dec,1.1,2001Dec,1.5,2001,1.5,2000,1.5,2000,1
2000Q1,HICP,15,2000Dec,1.9,2001Dec,1.7,2001,1.8,2000,2.0,2000,1
2000Q1,HICP,16,2000Dec,1.3,2001Dec,1.2,2001,1.2,2000,1.6,2000,1
2000Q1,HICP,23,2000Dec,1.6,2001Dec,2.0,2001,1.8,2000,1.8,2000,1
2000Q1,HICP,24,2000Dec,1.8,2001Dec,2.0,2001,1.9,2000,1.75,2000,1
2000Q1,HICP,26,2000Dec,1.6,2001Dec,1.9,2001,1.7,2000,1.8,2000,1
2000Q1,HICP,28,2000Dec,1.6,2001Dec,1.6,2001,1.6,2000,1.7,2000,1
2000Q1,HICP,29,2000Dec,1.6,2001Dec,1.8,2001,1.7,2000,1.6,2000,1
2000Q1,HICP,30,2000Dec,1.8,2001Dec,1.6,2001,1.8,2000,1.8,2000,1
2000Q1,HICP,32,2000Dec,1.6,2001Dec,2.0,2001,1.8,2000,1.8,2000,1
2000Q1,HICP,33,2000Dec,2.2,2001Dec,2.2,2001,2.2,2000,2.2,2000,1
2000Q1,HICP,35,2000Dec,2.0,,,,,2000,2.0,2000,1
2000Q1,HICP,36,2000Dec,2.0,2001Dec,2.3,2001,1.9,2000,1.6,2000,1
2000Q1,HICP,37,2000Dec,1.8,2001Dec,1.8,2001,1.8,2000,1.8,2000,1
2000Q1,HICP,38,2000Dec,1.9,2001Dec,1.6,2001,1.8,2000,2.0,2000,1
2000Q1,HICP,39,2000Dec,1.6,2001Dec,1.9,2001,1.7,2000,1.6,2000,1
2000Q1,HICP,40,2000Dec,1.7,2001Dec,1.5,2001,1.6,2000,1.8,2000,1
2000Q1,HICP,41,2000Dec,1.5,2001Dec,1.6,2001,1.4,2000,1.8,2000,1
2000Q1,HICP,42,2000Dec,1.4,2001Dec,1.7,2001,1.3,2000,1.8,2000,1
2000Q1,HICP,44,,,,,2001,2.1,2000,2.0,2000,1
2000Q1,HICP,45,,,,,2001,1.8,2000,1.8,2000,1
2000Q1,HICP,46,2000Dec,1.05,2001Dec,1.2,2001,1.1,2000,1.56,2000,1
2000Q1,HICP,47,2000Dec,1.6,2001Dec,1.6,2001,1.6,2000,1.7,2000,1
2000Q1,HICP,48,2000Dec,1.7,2001Dec,1.6,2001,1.7,2000,1.8,2000,1
2000Q1,HICP,49,2000Dec,1.6,2001Dec,1.6,2001,1.6,2000,1.7,2000,1
2000Q1,HICP,50,2000Dec,1.3,2001Dec,1.7,2001,1.4,2000,1.8,2000,1
2000Q1,HICP,53,2000Dec,1.6,2001Dec,1.5,2001,1.6,2000,1.7,2000,1
2000Q1,HICP,54,2000Dec,1.7,2001Dec,1.4,2001,1.5,2000,1.7,2000,1
2000Q1,HICP,55,2000Dec,1.6,2001Dec,1.7,2001,1.7,2000,1.7,2000,1
2000Q1,HICP,57,2000Dec,1.5,2001Dec,1.2,2001,1.5,2000,1.7,2000,1
2000Q1,HICP,61,2000Dec,1.7,2001Dec,1.3,2001,1.4,2000,1.7,2000,1
2000Q1,HICP,62,,,,,2001,1.8,2000,1.6,2000,1
2000Q1,HICP,64,2000Dec,1.7,2001Dec,2.0,2001,2.0,2000,1.7,2000,1
2000Q1,HICP,65,2000Dec,1.8,2001Dec,1.5,2001,1.7,2000,1.9,2000,1
2000Q1,HICP,66,2000Dec,1.8,2001Dec,1.7,2001,1.7,2000,2.05,2000,1
2000Q1,HICP,67,2000Dec,1.8,2001Dec,1.9,2001,1.9,2000,1.7,2000,1
2000Q1,HICP,70,2000Dec,1.8,2001Dec,2.0,2001,1.8,2000,1.7,2000,1
2000Q1,HICP,71,2000Dec,1.1,2001Dec,1.5,2001,1.2,2000,1.5,2000,1
2000Q1,HICP,72,2000Dec,1.2,2001Dec,2.0,2001,1.7,2000,1.5,2000,1
2000Q1,HICP,73,2000Dec,1.8,2001Dec,1.9,2001,2.0,2000,1.7,2000,1
2000Q1,HICP,76,2000Dec,1.3,2001Dec,1.9,2001,1.8,2000,1.7,2000,1
2000Q1,HICP,85,2000Dec,1.3,2001Dec,1.6,2001,1.5,2000,1.6,2000,1
2000Q1,HICP,87,2000Dec,1.6,2001Dec,1.7,2001,1.6,2000,1.75,2000,1
2000Q1,HICP,89,2000Dec,1.8,2001Dec,1.9,2001,1.9,2000,1.9,2000,1
2000Q1,HICP,90,2000Dec,1.4,2001Dec,1.5,2001,1.5,2000,1.7,2000,1
2000Q1,HICP,91,2000Dec,1.1,2001Dec,1.2,2001,1.0,2000,1.1,2000,1
2000Q1,HICP,92,2000Dec,1.92,2001Dec,1.97,2001,1.9,2000,1.9,2000,1
2000Q1,HICP,93,,,,,2001,1.8,2000,1.6,2000,1
2000Q1,HICP,94,2000Dec,1.5,2001Dec,1.4,2001,1.3,2000,1.7,2000,1
2000Q1,HICP,95,2000Dec,1.6,2001Dec,1.7,2001,1.6,2000,1.5,2000,1
2000Q1,RGDP,1,2000Q3,3.0,2001Q3,3.0,2001,3.0,2000,3.0,2000,1
2000Q1,RGDP,2,2000Q3,3.0,2001Q3,3.2,2001,3.2,2000,2.9,2000,1
2000Q1,RGDP,3,2000Q3,2.9,2001Q3,2.9,2001,2.9,2000,2.9,2000,1
2000Q1,RGDP,4,2000Q3,3.4,2001Q3,3.2,2001,3.2,2000,3.3,2000,1
2000Q1,RGDP,5,2000Q3,2.9,2001Q3,2.6,2001,2.8,2000,2.7,2000,1
2000Q1,RGDP,7,2000Q3,3.1,2001Q3,2.7,2001,3.0,2000,3.2,2000,1
2000Q1,RGDP,9,2000Q3,3.4,2001Q3,3.0,2001,3.1,2000,3.25,2000,1
2000Q1,RGDP,11,2000Q3,3.0,2001Q3,3.0,2001,3.1,2000,3.0,2000,1
2000Q1,RGDP,13,2000Q3,3.3,2001Q3,3.1,2001,3.1,2000,3.3,2000,1
2000Q1,RGDP,14,2000Q3,3.0,2001Q3,2.5,2001,3.0,2000,2.8,2000,1
2000Q1,RGDP,15,2000Q3,2.8,2001Q3,2.6,2001,2.75,2000,2.75,2000,1
2000Q1,RGDP,16,2000Q3,2.9,2001Q3,3.3,2001,3.1,2000,3.2,2000,1
2000Q1,RGDP,23,2000Q3,3.2,2001Q3,2.5,2001,2.8,2000,3.0,2000,1
2000Q1,RGDP,24,2000Q3,3.4,2001Q3,2.7,2001,3.0,2000,3.2,2000,1
2000Q1,RGDP,26,2000Q3,3.1,2001Q3,3.1,2001,3.1,2000,3.0,2000,1
2000Q1,RGDP,28,2000Q3,3.1,2001Q3,2.9,2001,3.0,2000,3.0,2000,1
2000Q1,RGDP,29,2000Q3,3.1,,,,,2000,3.0,2000,1
2000Q1,RGDP,30,2000Q3,3.1,2001Q3,2.8,2001,2.8,2000,3.1,2000,1
2000Q1,RGDP,32,2000Q3,2.8,2001Q3,2.5,2001,2.6,2000,3.0,2000,1
2000Q1,RGDP,33,2000Q3,2.7,2001Q3,2.8,2001,2.8,2000,2.7,2000,1
2000Q1,RGDP,35,2000Q3,2.8,,,2001,2.8,2000,3.0,2000,1
2000Q1,RGDP,36,2000Q3,2.9,2001Q3,2.9,2001,2.8,2000,2.7,2000,1
2000Q1,RGDP,37,2000Q3,3.2,2001Q3,3.0,2001,3.0,2000,3.0,2000,1
